,id,price,time,exchange,quote_type,market_hours,change_percent,change,open_price,price_hint,currency,day_high,day_low
4833,^NSEI,22507.2,2026-03-30 05:34:08,NSI,9,1,-1.3690003,-312.4004,,2,,,
4834,^NSEI,22506.95,2026-03-30 05:34:09,NSI,9,1,-1.3700747,-312.6504,,2,,,
4835,^NSEI,22506.8,2026-03-30 05:34:10,NSI,9,1,-1.3707284,-312.79883,,2,,,
4836,^NSEI,22506.75,2026-03-30 05:34:11,NSI,9,1,-1.3709658,-312.8496,,2,,,
4837,^NSEI,22507.35,2026-03-30 05:34:12,NSI,9,1,-1.3683683,-312.25,,2,,,
4838,^NSEI,22506.6,2026-03-30 05:34:13,NSI,9,1,-1.3715829,-313.0,,2,,,
4839,^NSEI,22507.75,2026-03-30 05:34:14,NSI,9,1,-1.3665836,-311.8496,,2,,,
4840,^NSEI,22506.7,2026-03-30 05:34:15,NSI,9,1,-1.3711283,-312.9004,,2,,,
4841,^NSEI,22506.7,2026-03-30 05:34:16,NSI,9,1,-1.3712184,-312.9004,,2,,,
4842,^NSEI,22506.95,2026-03-30 05:34:17,NSI,9,1,-1.3700898,-312.6504,,2,,,
4843,^NSEI,22507.05,2026-03-30 05:34:18,NSI,9,1,-1.3696629,-312.54883,,2,,,
4844,^NSEI,22506.15,2026-03-30 05:34:19,NSI,9,1,-1.3735453,-313.44922,,2,,,
4845,^NSEI,22505.95,2026-03-30 05:34:20,NSI,9,1,-1.3744509,-313.6504,,2,,,
4846,^NSEI,22506.6,2026-03-30 05:34:21,NSI,9,1,-1.371667,-313.0,,2,,,
4847,^NSEI,22506.95,2026-03-30 05:34:22,NSI,9,1,-1.3701289,-312.6504,,2,,,
4848,^NSEI,22506.8,2026-03-30 05:34:23,NSI,9,1,-1.3707584,-312.79883,,2,,,
4849,^NSEI,22506.15,2026-03-30 05:34:24,NSI,9,1,-1.3735453,-313.44922,,2,,,
4850,^NSEI,22507.75,2026-03-30 05:34:25,NSI,9,1,-1.3666825,-311.8496,,2,,,
4851,^NSEI,22508.25,2026-03-30 05:34:26,NSI,9,1,-1.3643986,-311.3496,,2,,,
4852,^NSEI,22508.85,2026-03-30 05:34:27,NSI,9,1,-1.3617978,-310.75,,2,,,
4853,^NSEI,22507.95,2026-03-30 05:34:28,NSI,9,1,-1.3656478,-311.6504,,2,,,
4854,^NSEI,22507.6,2026-03-30 05:34:29,NSI,9,1,-1.3671948,-312.0,,2,,,
4855,^NSEI,22506.6,2026-03-30 05:34:30,NSI,9,1,-1.3715256,-313.0,,2,,,
4856,^NSEI,22507.55,2026-03-30 05:34:31,NSI,9,1,-1.3675168,-312.04883,,2,,,
4857,^NSEI,22507.35,2026-03-30 05:34:32,NSI,9,1,-1.3682992,-312.25,,2,,,
4858,^NSEI,22507.55,2026-03-30 05:34:33,NSI,9,1,-1.3674958,-312.04883,,2,,,
4859,^NSEI,22507.8,2026-03-30 05:34:34,NSI,9,1,-1.3663791,-311.79883,,2,,,
4860,^NSEI,22508.05,2026-03-30 05:34:35,NSI,9,1,-1.3652806,-311.54883,,2,,,
4861,^NSEI,22508.25,2026-03-30 05:34:36,NSI,9,1,-1.3643717,-311.3496,,2,,,
4862,^NSEI,22508.2,2026-03-30 05:34:37,NSI,9,1,-1.3646061,-311.4004,,2,,,
4863,^NSEI,22507.35,2026-03-30 05:34:38,NSI,9,1,-1.3682903,-312.25,,2,,,
4864,^NSEI,22506.6,2026-03-30 05:34:39,NSI,9,1,-1.371661,-313.0,,2,,,
4865,^NSEI,22506.35,2026-03-30 05:34:40,NSI,9,1,-1.3727235,-313.25,,2,,,
4866,^NSEI,22505.45,2026-03-30 05:34:41,NSI,9,1,-1.3766661,-314.1504,,2,,,
4867,^NSEI,22505.1,2026-03-30 05:34:42,NSI,9,1,-1.3781801,-314.5,,2,,,
4868,^NSEI,22503.8,2026-03-30 05:34:43,NSI,9,1,-1.3838809,-315.79883,,2,,,
4869,^NSEI,22504.0,2026-03-30 05:34:44,NSI,9,1,-1.3830653,-315.5996,,2,,,
4870,^NSEI,22503.7,2026-03-30 05:34:45,NSI,9,1,-1.3843318,-315.9004,,2,,,
4871,^NSEI,22502.8,2026-03-30 05:34:46,NSI,9,1,-1.3882083,-316.79883,,2,,,
4872,^NSEI,22503.15,2026-03-30 05:34:47,NSI,9,1,-1.3867583,-316.44922,,2,,,
4873,^NSEI,22502.5,2026-03-30 05:34:49,NSI,9,1,-1.3896145,-317.0996,,2,,,
4874,^NSEI,22502.15,2026-03-30 05:34:49,NSI,9,1,-1.391104,-317.44922,,2,,,
4875,^NSEI,22502.2,2026-03-30 05:34:50,NSI,9,1,-1.3908503,-317.4004,,2,,,
4876,^NSEI,22502.45,2026-03-30 05:34:51,NSI,9,1,-1.3897853,-317.1504,,2,,,
4877,^NSEI,22501.95,2026-03-30 05:34:52,NSI,9,1,-1.3919916,-317.6504,,2,,,
4878,^NSEI,22502.25,2026-03-30 05:34:53,NSI,9,1,-1.3907071,-317.3496,,2,,,
4879,^NSEI,22501.85,2026-03-30 05:34:54,NSI,9,1,-1.3924646,-317.75,,2,,,
4880,^NSEI,22501.4,2026-03-30 05:34:55,NSI,9,1,-1.3943845,-318.19922,,2,,,
4881,^NSEI,22503.55,2026-03-30 05:34:56,NSI,9,1,-1.3849885,-316.04883,,2,,,
4882,^NSEI,22503.05,2026-03-30 05:34:57,NSI,9,1,-1.387134,-316.54883,,2,,,
4883,^NSEI,22503.25,2026-03-30 05:34:58,NSI,9,1,-1.3863187,-316.3496,,2,,,
4884,^NSEI,22504.3,2026-03-30 05:34:59,NSI,9,1,-1.3816898,-315.29883,,2,,,
4885,^NSEI,22502.7,2026-03-30 05:35:00,NSI,9,1,-1.3886746,-316.9004,,2,,,
4886,^NSEI,22502.2,2026-03-30 05:35:01,NSI,9,1,-1.3908808,-317.4004,,2,,,
4887,^NSEI,22501.0,2026-03-30 05:35:02,NSI,9,1,-1.3961666,-318.5996,,2,,,
4888,^NSEI,22501.95,2026-03-30 05:35:03,NSI,9,1,-1.3921105,-317.6504,,2,,,
4889,^NSEI,22503.7,2026-03-30 05:35:05,NSI,9,1,-1.3844745,-315.9004,,2,,,
4890,^NSEI,22505.8,2026-03-30 05:35:06,NSI,9,1,-1.3751768,-313.79883,,2,,,
4891,^NSEI,22504.65,2026-03-30 05:35:07,NSI,9,1,-1.3801486,-314.94922,,2,,,
4892,^NSEI,22505.15,2026-03-30 05:35:08,NSI,9,1,-1.3779968,-314.44922,,2,,,
4893,^NSEI,22505.95,2026-03-30 05:35:09,NSI,9,1,-1.3745261,-313.6504,,2,,,
4894,^NSEI,22504.15,2026-03-30 05:35:10,NSI,9,1,-1.3822974,-315.44922,,2,,,
4895,^NSEI,22504.6,2026-03-30 05:35:11,NSI,9,1,-1.3804195,-315.0,,2,,,
4896,^NSEI,22504.5,2026-03-30 05:35:12,NSI,9,1,-1.3807986,-315.0996,,2,,,
4897,^NSEI,22504.25,2026-03-30 05:35:13,NSI,9,1,-1.3819093,-315.3496,,2,,,
4898,^NSEI,22504.6,2026-03-30 05:35:14,NSI,9,1,-1.3803862,-315.0,,2,,,
4899,^NSEI,22505.4,2026-03-30 05:35:15,NSI,9,1,-1.3769525,-314.19922,,2,,,
4900,^NSEI,22504.85,2026-03-30 05:35:16,NSI,9,1,-1.3792937,-314.75,,2,,,
4901,^NSEI,22505.8,2026-03-30 05:35:17,NSI,9,1,-1.3751858,-313.79883,,2,,,
4902,^NSEI,22505.5,2026-03-30 05:35:18,NSI,9,1,-1.3764074,-314.0996,,2,,,
4903,^NSEI,22505.3,2026-03-30 05:35:19,NSI,9,1,-1.3773167,-314.29883,,2,,,
4904,^NSEI,22506.1,2026-03-30 05:35:20,NSI,9,1,-1.373846,-313.5,,2,,,
4905,^NSEI,22505.8,2026-03-30 05:35:21,NSI,9,1,-1.3750985,-313.79883,,2,,,
4906,^NSEI,22505.5,2026-03-30 05:35:22,NSI,9,1,-1.3764919,-314.0996,,2,,,
4907,^NSEI,22505.9,2026-03-30 05:35:23,NSI,9,1,-1.3747252,-313.69922,,2,,,
4908,^NSEI,22503.85,2026-03-30 05:35:24,NSI,9,1,-1.3836578,-315.75,,2,,,
4909,^NSEI,22503.3,2026-03-30 05:35:25,NSI,9,1,-1.3860507,-316.29883,,2,,,
4910,^NSEI,22502.9,2026-03-30 05:35:26,NSI,9,1,-1.3878478,-316.69922,,2,,,
4911,^NSEI,22502.55,2026-03-30 05:35:27,NSI,9,1,-1.3893646,-317.04883,,2,,,
4912,^NSEI,22502.75,2026-03-30 05:35:28,NSI,9,1,-1.3884794,-316.8496,,2,,,
4913,^NSEI,22503.0,2026-03-30 05:35:29,NSI,9,1,-1.3873991,-316.5996,,2,,,
4914,^NSEI,22503.0,2026-03-30 05:35:30,NSI,9,1,-1.3873777,-316.5996,,2,,,
4915,^NSEI,22502.5,2026-03-30 05:35:31,NSI,9,1,-1.3896024,-317.0996,,2,,,
4917,^NSEI,22502.55,2026-03-30 05:35:33,NSI,9,1,-1.3893921,-317.04883,,2,,,
4916,^NSEI,22502.2,2026-03-30 05:35:33,NSI,9,1,-1.3908991,-317.4004,,2,,,
4918,^NSEI,22502.5,2026-03-30 05:35:34,NSI,9,1,-1.3895901,-317.0996,,2,,,
4919,^NSEI,22503.45,2026-03-30 05:35:35,NSI,9,1,-1.3855125,-316.1504,,2,,,
4920,^NSEI,22503.2,2026-03-30 05:35:36,NSI,9,1,-1.386514,-316.4004,,2,,,
4921,^NSEI,22502.95,2026-03-30 05:35:37,NSI,9,1,-1.3875729,-316.6504,,2,,,
4922,^NSEI,22504.1,2026-03-30 05:35:38,NSI,9,1,-1.3825774,-315.5,,2,,,
4923,^NSEI,22505.6,2026-03-30 05:35:40,NSI,9,1,-1.3760613,-314.0,,2,,,
4924,^NSEI,22505.15,2026-03-30 05:35:40,NSI,9,1,-1.3779515,-314.44922,,2,,,
4925,^NSEI,22505.1,2026-03-30 05:35:41,NSI,9,1,-1.3781981,-314.5,,2,,,
4926,^NSEI,22504.25,2026-03-30 05:35:42,NSI,9,1,-1.3818607,-315.3496,,2,,,
4927,^NSEI,22504.55,2026-03-30 05:35:43,NSI,9,1,-1.3806125,-315.04883,,2,,,
4928,^NSEI,22504.25,2026-03-30 05:35:44,NSI,9,1,-1.3818972,-315.3496,,2,,,
4929,^NSEI,22503.75,2026-03-30 05:35:45,NSI,9,1,-1.3840972,-315.8496,,2,,,
4930,^NSEI,22504.25,2026-03-30 05:35:46,NSI,9,1,-1.3819335,-315.3496,,2,,,
4931,^NSEI,22503.85,2026-03-30 05:35:47,NSI,9,1,-1.383673,-315.75,,2,,,
4932,^NSEI,22503.85,2026-03-30 05:35:48,NSI,9,1,-1.3836365,-315.75,,2,,,
4933,^NSEI,22503.75,2026-03-30 05:35:50,NSI,9,1,-1.3841034,-315.8496,,2,,,
4934,^NSEI,22503.25,2026-03-30 05:35:50,NSI,9,1,-1.3862762,-316.3496,,2,,,
4935,^NSEI,22503.2,2026-03-30 05:35:51,NSI,9,1,-1.386526,-316.4004,,2,,,
4936,^NSEI,22502.0,2026-03-30 05:35:52,NSI,9,1,-1.3917325,-317.5996,,2,,,
4937,^NSEI,22502.0,2026-03-30 05:35:53,NSI,9,1,-1.3917843,-317.5996,,2,,,
4938,^NSEI,22501.8,2026-03-30 05:35:54,NSI,9,1,-1.3926604,-317.79883,,2,,,
4939,^NSEI,22501.4,2026-03-30 05:35:55,NSI,9,1,-1.3943875,-318.19922,,2,,,
4940,^NSEI,22501.35,2026-03-30 05:35:56,NSI,9,1,-1.3945886,-318.25,,2,,,
4942,^NSEI,22501.35,2026-03-30 05:35:58,NSI,9,1,-1.3946527,-318.25,,2,,,
4941,^NSEI,22501.05,2026-03-30 05:35:58,NSI,9,1,-1.3959593,-318.54883,,2,,,
4943,^NSEI,22501.8,2026-03-30 05:35:59,NSI,9,1,-1.3926665,-317.79883,,2,,,
4944,^NSEI,22500.5,2026-03-30 05:36:01,NSI,9,1,-1.3983914,-319.0996,,2,,,
4945,^NSEI,22500.1,2026-03-30 05:36:02,NSI,9,1,-1.4001153,-319.5,,2,,,
4946,^NSEI,22499.95,2026-03-30 05:36:02,NSI,9,1,-1.400762,-319.6504,,2,,,
4947,^NSEI,22499.95,2026-03-30 05:36:03,NSI,9,1,-1.4007742,-319.6504,,2,,,
4948,^NSEI,22500.4,2026-03-30 05:36:05,NSI,9,1,-1.3988279,-319.19922,,2,,,
4949,^NSEI,22501.9,2026-03-30 05:36:05,NSI,9,1,-1.3923124,-317.69922,,2,,,
4950,^NSEI,22503.05,2026-03-30 05:36:06,NSI,9,1,-1.3871614,-316.54883,,2,,,
4951,^NSEI,22502.8,2026-03-30 05:36:07,NSI,9,1,-1.3882599,-316.79883,,2,,,
4952,^NSEI,22502.7,2026-03-30 05:36:09,NSI,9,1,-1.3886836,-316.9004,,2,,,
4953,^NSEI,22502.45,2026-03-30 05:36:09,NSI,9,1,-1.3898005,-317.1504,,2,,,
4954,^NSEI,22502.75,2026-03-30 05:36:10,NSI,9,1,-1.3884825,-316.8496,,2,,,
4955,^NSEI,22501.6,2026-03-30 05:36:12,NSI,9,1,-1.3935206,-318.0,,2,,,
4956,^NSEI,22502.2,2026-03-30 05:36:13,NSI,9,1,-1.3909266,-317.4004,,2,,,
4957,^NSEI,22501.65,2026-03-30 05:36:14,NSI,9,1,-1.3933072,-317.94922,,2,,,
4958,^NSEI,22502.35,2026-03-30 05:36:14,NSI,9,1,-1.3902949,-317.25,,2,,,
4959,^NSEI,22502.05,2026-03-30 05:36:15,NSI,9,1,-1.3915617,-317.54883,,2,,,
4960,^NSEI,22502.2,2026-03-30 05:36:16,NSI,9,1,-1.3909235,-317.4004,,2,,,
4961,^NSEI,22502.3,2026-03-30 05:36:17,NSI,9,1,-1.3904572,-317.29883,,2,,,
4962,^NSEI,22502.4,2026-03-30 05:36:18,NSI,9,1,-1.3900298,-317.19922,,2,,,
4963,^NSEI,22502.8,2026-03-30 05:36:19,NSI,9,1,-1.3882995,-316.79883,,2,,,
4964,^NSEI,22503.05,2026-03-30 05:36:21,NSI,9,1,-1.3871858,-316.54883,,2,,,
4965,^NSEI,22503.0,2026-03-30 05:36:22,NSI,9,1,-1.3874022,-316.5996,,2,,,
4967,^NSEI,22502.35,2026-03-30 05:36:24,NSI,9,1,-1.3902158,-317.25,,2,,,
4966,^NSEI,22502.95,2026-03-30 05:36:24,NSI,9,1,-1.3876337,-316.6504,,2,,,
4968,^NSEI,22502.3,2026-03-30 05:36:25,NSI,9,1,-1.3904632,-317.29883,,2,,,
4969,^NSEI,22503.85,2026-03-30 05:36:26,NSI,9,1,-1.3837001,-315.75,,2,,,
4970,^NSEI,22503.95,2026-03-30 05:36:27,NSI,9,1,-1.3832514,-315.6504,,2,,,
4971,^NSEI,22503.25,2026-03-30 05:36:28,NSI,9,1,-1.3862853,-316.3496,,2,,,
4972,^NSEI,22503.95,2026-03-30 05:36:29,NSI,9,1,-1.3832576,-315.6504,,2,,,
4973,^NSEI,22503.45,2026-03-30 05:36:30,NSI,9,1,-1.3854244,-316.1504,,2,,,
4974,^NSEI,22503.3,2026-03-30 05:36:31,NSI,9,1,-1.386075,-316.29883,,2,,,
4975,^NSEI,22503.1,2026-03-30 05:36:33,NSI,9,1,-1.3869717,-316.5,,2,,,
4976,^NSEI,22502.5,2026-03-30 05:36:33,NSI,9,1,-1.3895568,-317.0996,,2,,,
4977,^NSEI,22501.65,2026-03-30 05:36:34,NSI,9,1,-1.3932401,-317.94922,,2,,,
4978,^NSEI,22501.9,2026-03-30 05:36:36,NSI,9,1,-1.3922056,-317.69922,,2,,,
4979,^NSEI,22501.25,2026-03-30 05:36:36,NSI,9,1,-1.3950312,-318.3496,,2,,,
4980,^NSEI,22500.35,2026-03-30 05:36:37,NSI,9,1,-1.398986,-319.25,,2,,,
4981,^NSEI,22499.55,2026-03-30 05:36:38,NSI,9,1,-1.4025111,-320.04883,,2,,,
4982,^NSEI,22497.15,2026-03-30 05:36:40,NSI,9,1,-1.4128939,-322.44922,,2,,,
4983,^NSEI,22497.45,2026-03-30 05:36:40,NSI,9,1,-1.4117452,-322.1504,,2,,,
4984,^NSEI,22497.35,2026-03-30 05:36:41,NSI,9,1,-1.4121262,-322.25,,2,,,
4985,^NSEI,22497.05,2026-03-30 05:36:43,NSI,9,1,-1.4134636,-322.54883,,2,,,
4986,^NSEI,22496.75,2026-03-30 05:36:43,NSI,9,1,-1.4147722,-322.8496,,2,,,
4987,^NSEI,22496.3,2026-03-30 05:36:44,NSI,9,1,-1.4167284,-323.29883,,2,,,
4988,^NSEI,22496.4,2026-03-30 05:36:45,NSI,9,1,-1.4162796,-323.19922,,2,,,
4989,^NSEI,22495.95,2026-03-30 05:36:46,NSI,9,1,-1.4183,-323.6504,,2,,,
4990,^NSEI,22495.9,2026-03-30 05:36:47,NSI,9,1,-1.4185295,-323.69922,,2,,,
4992,^NSEI,22498.35,2026-03-30 05:36:49,NSI,9,1,-1.4079537,-321.25,,2,,,
4991,^NSEI,22495.55,2026-03-30 05:36:49,NSI,9,1,-1.4200741,-324.04883,,2,,,
4993,^NSEI,22503.4,2026-03-30 05:36:50,NSI,9,1,-1.3857933,-316.19922,,2,,,
4994,^NSEI,22502.95,2026-03-30 05:36:51,NSI,9,1,-1.3876368,-316.6504,,2,,,
4995,^NSEI,22502.6,2026-03-30 05:36:52,NSI,9,1,-1.3891355,-317.0,,2,,,
4996,^NSEI,22501.6,2026-03-30 05:36:54,NSI,9,1,-1.3934412,-318.0,,2,,,
4997,^NSEI,22502.15,2026-03-30 05:36:54,NSI,9,1,-1.3911588,-317.44922,,2,,,
4998,^NSEI,22503.0,2026-03-30 05:36:55,NSI,9,1,-1.3874538,-316.5996,,2,,,
4999,^NSEI,22503.45,2026-03-30 05:36:56,NSI,9,1,-1.3854456,-316.1504,,2,,,
5000,^NSEI,22504.75,2026-03-30 05:36:58,NSI,9,1,-1.3797544,-314.8496,,2,,,
5001,^NSEI,22504.5,2026-03-30 05:36:58,NSI,9,1,-1.3808137,-315.0996,,2,,,
5002,^NSEI,22505.15,2026-03-30 05:36:59,NSI,9,1,-1.3780541,-314.44922,,2,,,
5003,^NSEI,22505.8,2026-03-30 05:37:00,NSI,9,1,-1.3751587,-313.79883,,2,,,
5004,^NSEI,22506.1,2026-03-30 05:37:01,NSI,9,1,-1.373837,-313.5,,2,,,
5005,^NSEI,22505.9,2026-03-30 05:37:02,NSI,9,1,-1.3747193,-313.69922,,2,,,
5006,^NSEI,22505.55,2026-03-30 05:37:04,NSI,9,1,-1.3762332,-314.04883,,2,,,
5007,^NSEI,22505.05,2026-03-30 05:37:04,NSI,9,1,-1.378385,-314.54883,,2,,,
5008,^NSEI,22504.9,2026-03-30 05:37:05,NSI,9,1,-1.3790652,-314.69922,,2,,,
5009,^NSEI,22504.55,2026-03-30 05:37:07,NSI,9,1,-1.3805277,-315.04883,,2,,,
5010,^NSEI,22505.35,2026-03-30 05:37:07,NSI,9,1,-1.3771539,-314.25,,2,,,
5011,^NSEI,22505.7,2026-03-30 05:37:08,NSI,9,1,-1.3755857,-313.9004,,2,,,
5012,^NSEI,22505.35,2026-03-30 05:37:09,NSI,9,1,-1.3770996,-314.25,,2,,,
5013,^NSEI,22505.8,2026-03-30 05:37:10,NSI,9,1,-1.3751376,-313.79883,,2,,,
5014,^NSEI,22505.65,2026-03-30 05:37:11,NSI,9,1,-1.3757786,-313.94922,,2,,,
5015,^NSEI,22505.85,2026-03-30 05:37:12,NSI,9,1,-1.3749537,-313.75,,2,,,
5016,^NSEI,22505.3,2026-03-30 05:37:13,NSI,9,1,-1.3772866,-314.29883,,2,,,
5017,^NSEI,22506.3,2026-03-30 05:37:14,NSI,9,1,-1.3729435,-313.29883,,2,,,
5018,^NSEI,22504.8,2026-03-30 05:37:15,NSI,9,1,-1.379408,-314.79883,,2,,,
5019,^NSEI,22505.8,2026-03-30 05:37:16,NSI,9,1,-1.3750895,-313.79883,,2,,,
5020,^NSEI,22506.95,2026-03-30 05:37:18,NSI,9,1,-1.370201,-312.6504,,2,,,
5021,^NSEI,22506.3,2026-03-30 05:37:18,NSI,9,1,-1.3728985,-313.29883,,2,,,
5022,^NSEI,22506.8,2026-03-30 05:37:19,NSI,9,1,-1.3707104,-312.79883,,2,,,
5023,^NSEI,22508.55,2026-03-30 05:37:20,NSI,9,1,-1.3631014,-311.04883,,2,,,
5024,^NSEI,22508.9,2026-03-30 05:37:21,NSI,9,1,-1.3615216,-310.69922,,2,,,
5025,^NSEI,22507.75,2026-03-30 05:37:22,NSI,9,1,-1.3665029,-311.8496,,2,,,
5026,^NSEI,22506.7,2026-03-30 05:37:23,NSI,9,1,-1.3711643,-312.9004,,2,,,
5027,^NSEI,22505.3,2026-03-30 05:37:25,NSI,9,1,-1.3772413,-314.29883,,2,,,
5028,^NSEI,22504.9,2026-03-30 05:37:25,NSI,9,1,-1.37905,-314.69922,,2,,,
5029,^NSEI,22504.7,2026-03-30 05:37:26,NSI,9,1,-1.3801402,-314.9004,,2,,,
5030,^NSEI,22504.95,2026-03-30 05:37:27,NSI,9,1,-1.3788451,-314.6504,,2,,,
5031,^NSEI,22503.05,2026-03-30 05:37:28,NSI,9,1,-1.3871098,-316.54883,,2,,,
5032,^NSEI,22504.1,2026-03-30 05:37:29,NSI,9,1,-1.3826318,-315.5,,2,,,
5033,^NSEI,22503.1,2026-03-30 05:37:31,NSI,9,1,-1.3870142,-316.5,,2,,,
5034,^NSEI,22502.45,2026-03-30 05:37:31,NSI,9,1,-1.3897761,-317.1504,,2,,,
5035,^NSEI,22503.3,2026-03-30 05:37:32,NSI,9,1,-1.3861115,-316.29883,,2,,,
5036,^NSEI,22503.65,2026-03-30 05:37:33,NSI,9,1,-1.3845428,-315.94922,,2,,,
5037,^NSEI,22503.4,2026-03-30 05:37:34,NSI,9,1,-1.3856446,-316.19922,,2,,,
5038,^NSEI,22503.25,2026-03-30 05:37:35,NSI,9,1,-1.3862853,-316.3496,,2,,,
5039,^NSEI,22502.8,2026-03-30 05:37:36,NSI,9,1,-1.3883178,-316.79883,,2,,,
5040,^NSEI,22502.05,2026-03-30 05:37:38,NSI,9,1,-1.3915648,-317.54883,,2,,,
5041,^NSEI,22502.55,2026-03-30 05:37:38,NSI,9,1,-1.3893707,-317.04883,,2,INR,,
5043,^NSEI,22502.9,2026-03-30 05:37:40,NSI,9,1,-1.3879329,-316.69922,,2,,,
5042,^NSEI,22501.35,2026-03-30 05:37:40,NSI,9,1,-1.394555,-318.25,,2,,,
5044,^NSEI,22503.7,2026-03-30 05:37:42,NSI,9,1,-1.3843895,-315.9004,,2,,,
5045,^NSEI,22502.3,2026-03-30 05:37:42,NSI,9,1,-1.390381,-317.29883,,2,,,
5046,^NSEI,22502.15,2026-03-30 05:37:43,NSI,9,1,-1.3911071,-317.44922,,2,,,
5047,^NSEI,22501.75,2026-03-30 05:37:44,NSI,9,1,-1.3928798,-317.8496,,2,,,
5048,^NSEI,22500.9,2026-03-30 05:37:45,NSI,9,1,-1.3966091,-318.69922,,2,,,
5049,^NSEI,22500.95,2026-03-30 05:37:47,NSI,9,1,-1.396389,-318.6504,,2,,,
5050,^NSEI,22501.6,2026-03-30 05:37:48,NSI,9,1,-1.3935816,-318.0,,2,,,
5051,^NSEI,22501.1,2026-03-30 05:37:48,NSI,9,1,-1.3956994,-318.5,,2,,,
5052,^NSEI,22499.65,2026-03-30 05:37:50,NSI,9,1,-1.402047,-319.94922,,2,,,
5053,^NSEI,22501.0,2026-03-30 05:37:50,NSI,9,1,-1.396249,-318.5996,,2,,,
5054,^NSEI,22501.35,2026-03-30 05:37:51,NSI,9,1,-1.3946558,-318.25,,2,,,
5055,^NSEI,22501.3,2026-03-30 05:37:52,NSI,9,1,-1.3948424,-318.29883,,2,,,
5056,^NSEI,22500.8,2026-03-30 05:37:53,NSI,9,1,-1.3970059,-318.79883,,2,,,
5057,^NSEI,22500.45,2026-03-30 05:37:54,NSI,9,1,-1.3985342,-319.1504,,2,,,
5058,^NSEI,22501.05,2026-03-30 05:37:55,NSI,9,1,-1.3959134,-318.54883,,2,,,
5059,^NSEI,22499.45,2026-03-30 05:37:56,NSI,9,1,-1.4028763,-320.1504,,2,,,
5060,^NSEI,22501.35,2026-03-30 05:37:57,NSI,9,1,-1.3946955,-318.25,,2,,,
5061,^NSEI,22502.0,2026-03-30 05:37:58,NSI,9,1,-1.3918332,-317.5996,,2,,,
5062,^NSEI,22501.4,2026-03-30 05:37:59,NSI,9,1,-1.394418,-318.19922,,2,,,
5063,^NSEI,22501.4,2026-03-30 05:38:00,NSI,9,1,-1.3944455,-318.19922,,2,,,
5064,^NSEI,22501.85,2026-03-30 05:38:01,NSI,9,1,-1.3924526,-317.75,,2,,,
5065,^NSEI,22502.1,2026-03-30 05:38:02,NSI,9,1,-1.3913844,-317.5,,2,,,
5066,^NSEI,22502.3,2026-03-30 05:38:04,NSI,9,1,-1.3905059,-317.29883,,2,,,
5067,^NSEI,22501.8,2026-03-30 05:38:04,NSI,9,1,-1.3926269,-317.79883,,2,,,
5068,^NSEI,22500.85,2026-03-30 05:38:05,NSI,9,1,-1.3967185,-318.75,,2,,,
5069,^NSEI,22500.7,2026-03-30 05:38:07,NSI,9,1,-1.3974814,-318.9004,,2,,,
5070,^NSEI,22500.15,2026-03-30 05:38:08,NSI,9,1,-1.3998283,-319.44922,,2,,,
5071,^NSEI,22499.45,2026-03-30 05:38:09,NSI,9,1,-1.402907,-320.1504,,2,,,
5072,^NSEI,22499.1,2026-03-30 05:38:09,NSI,9,1,-1.404473,-320.5,,2,,,
5073,^NSEI,22497.65,2026-03-30 05:38:11,NSI,9,1,-1.4108112,-321.94922,,2,,,
5074,^NSEI,22498.1,2026-03-30 05:38:11,NSI,9,1,-1.4089043,-321.5,,2,,,
5075,^NSEI,22500.55,2026-03-30 05:38:13,NSI,9,1,-1.3981627,-319.04883,,2,,,
5076,^NSEI,22498.85,2026-03-30 05:38:13,NSI,9,1,-1.4054852,-320.75,,2,,,
5077,^NSEI,22500.0,2026-03-30 05:38:15,NSI,9,1,-1.4005733,-319.5996,,2,,,
5078,^NSEI,22498.85,2026-03-30 05:38:16,NSI,9,1,-1.4055438,-320.75,,2,,,
5079,^NSEI,22497.65,2026-03-30 05:38:17,NSI,9,1,-1.4108297,-321.94922,,2,,,
5080,^NSEI,22497.65,2026-03-30 05:38:17,NSI,9,1,-1.4108452,-321.94922,,2,,,
5081,^NSEI,22498.25,2026-03-30 05:38:18,NSI,9,1,-1.4081867,-321.3496,,2,,,
5082,^NSEI,22498.8,2026-03-30 05:38:19,NSI,9,1,-1.4058379,-320.79883,,2,,,
5083,^NSEI,22497.4,2026-03-30 05:38:21,NSI,9,1,-1.4118665,-322.19922,,2,,,
5084,^NSEI,22497.4,2026-03-30 05:38:21,NSI,9,1,-1.4119407,-322.19922,,2,,,
5085,^NSEI,22498.1,2026-03-30 05:38:22,NSI,9,1,-1.4088488,-321.5,,2,,,
5086,^NSEI,22497.5,2026-03-30 05:38:23,NSI,9,1,-1.4114795,-322.0996,,2,,,
5087,^NSEI,22496.7,2026-03-30 05:38:24,NSI,9,1,-1.4149792,-322.9004,,2,,,
5088,^NSEI,22496.4,2026-03-30 05:38:25,NSI,9,1,-1.416351,-323.19922,,2,,,
5089,^NSEI,22497.05,2026-03-30 05:38:26,NSI,9,1,-1.4135317,-322.54883,,2,,,
5090,^NSEI,22496.4,2026-03-30 05:38:27,NSI,9,1,-1.416323,-323.19922,,2,,,
5091,^NSEI,22496.45,2026-03-30 05:38:28,NSI,9,1,-1.4161648,-323.1504,,2,,,
